3514.505	-0.053	0.039
3514.583	-0.053	0.039
3514.674	-0.053	0.039
3514.752	-0.053	0.038
3514.843	-0.053	0.035
3514.922	-0.053	0.036
3515.012	-0.053	0.036
3515.091	-0.053	0.034
3515.169	-0.053	0.035
3515.260	-0.053	0.037
3515.338	-0.053	0.036
3515.417	-0.053	0.037
3515.508	-0.053	0.037
3515.586	-0.053	0.035
3515.677	-0.053	0.036
3515.755	-0.053	0.038
3515.846	-0.054	0.038
3515.924	-0.053	0.039
3516.002	-0.053	0.039
3516.093	-0.053	0.039
3516.172	-0.053	0.039
3516.262	-0.053	0.037
3516.341	-0.053	0.039
3516.419	-0.053	0.038
3516.510	-0.053	0.039
3516.588	-0.053	0.039
3516.679	-0.053	0.039
3516.758	-0.053	0.038
3516.836	-0.053	0.039
3516.927	-0.053	0.038
3517.005	-0.053	0.039
3517.096	-0.053	0.039
3517.174	-0.053	0.039
3517.265	-0.053	0.037
3517.343	-0.053	0.037
3517.422	-0.053	0.038
3517.500	-0.053	0.039
3517.591	-0.053	0.039
3517.669	-0.053	0.039
3517.760	-0.053	0.039
3517.838	-0.053	0.039
3517.929	-0.053	0.038
3518.008	-0.053	0.037
3518.086	-0.053	0.034
3518.177	-0.053	0.034
3518.255	-0.053	0.034
3518.346	-0.053	0.034
3518.424	-0.053	0.034
3518.502	-0.053	0.034
3518.593	-0.053	0.034
3518.672	-0.053	0.034
3518.750	-0.053	0.033
3518.841	-0.053	0.034
3518.919	-0.053	0.034
3519.010	-0.053	0.034
3519.088	-0.053	0.034
3519.179	-0.053	0.034
3519.258	-0.053	0.034
3519.336	-0.053	0.034
3519.427	-0.053	0.034
3519.505	-0.053	0.034
3519.583	-0.053	0.034
3519.674	-0.053	0.034
3519.752	-0.053	0.034
3519.843	-0.053	0.034
3519.922	-0.053	0.034
3520.000	-0.053	0.034
3520.091	-0.053	0.032
3520.169	-0.053	0.033
3520.260	-0.053	0.032
3520.338	-0.053	0.032
3520.417	-0.053	0.032
3520.508	-0.053	0.029
3520.586	-0.053	0.031
3520.677	-0.053	0.031
3520.755	-0.053	0.033
3520.833	-0.053	0.034
3520.924	-0.053	0.034
3521.002	-0.053	0.034
3521.093	-0.053	0.034
3521.172	-0.053	0.034
3521.250	-0.053	0.034
3521.341	-0.053	0.034
3521.419	-0.053	0.034
3521.510	-0.053	0.034
3521.588	-0.053	0.034
3521.667	-0.053	0.034
3521.758	-0.053	0.034
3521.836	-0.053	0.033
3521.927	-0.053	0.033
3522.005	-0.053	0.033
3522.083	-0.053	0.034
3522.174	-0.053	0.034
3522.265	-0.053	0.034
3522.343	-0.053	0.034
3522.422	-0.053	0.039
3522.500	-0.053	0.039
3522.591	-0.053	0.039
3522.669	-0.053	0.039
3522.760	-0.053	0.041
3522.838	-0.053	0.041
3522.917	-0.053	0.040
3523.008	-0.053	0.039
3523.086	-0.053	0.040
3523.177	-0.053	0.039
3523.255	-0.053	0.039
3523.333	-0.053	0.040
3523.424	-0.053	0.039
3523.502	-0.053	0.039
3523.593	-0.053	0.039
3523.672	-0.053	0.039
3523.750	-0.053	0.039
3523.841	-0.053	0.039
3523.919	-0.052	0.039
3524.010	-0.053	0.039
3524.088	-0.053	0.039
3524.167	-0.053	0.039
3524.258	-0.053	0.039
3524.336	-0.053	0.039
3524.427	-0.053	0.039
3524.505	-0.053	0.039
3524.583	-0.053	0.039
3524.674	-0.053	0.039
3524.752	-0.053	0.039
3524.843	-0.053	0.039
3524.922	-0.054	0.039
3525.000	-0.053	0.038
3525.091	-0.053	0.039
3525.169	-0.053	0.037
3525.260	-0.053	0.034
3525.338	-0.053	0.034
3525.417	-0.053	0.034
3525.508	-0.053	0.034
3525.586	-0.053	0.034
3525.677	-0.053	0.034
3525.755	-0.053	0.034
3525.833	-0.053	0.034
3525.924	-0.053	0.034
3526.002	-0.053	0.033
3526.093	-0.053	0.034
3526.172	-0.053	0.034
3526.250	-0.053	0.034
3526.341	-0.053	0.034
3526.419	-0.053	0.034
3526.510	-0.053	0.034
3526.588	-0.053	0.034
3526.667	-0.053	0.034
3526.758	-0.052	0.034
3526.836	-0.053	0.034
3526.927	-0.053	0.035
3527.005	-0.053	0.039
3527.083	-0.053	0.039
3527.174	-0.053	0.039
3527.252	-0.052	0.039
3527.343	-0.053	0.039
3527.422	-0.053	0.039
3527.500	-0.053	0.041
3527.591	-0.053	0.042
3527.669	-0.053	0.044
3527.760	-0.053	0.039
3527.838	-0.053	0.039
3527.917	-0.053	0.038
3528.008	-0.053	0.036
3528.086	-0.053	0.034
